ROUTECODE,ROUTENAME,STOP_TYPE,STOP_DES,CLASSIFICA,X,Y
APG1,ELSIES RIVER to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
APG2,NYANGA TERM to ESCOM (BRACKENFELL),FIRST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
APG2,NYANGA TERM to ESCOM (BRACKENFELL),LAST,Escom road opposite London circle,Stop,18.6845987506929,-33.8924624138134
APG3,ESCOM (BRACKENFELL) to NYANGA TERM,FIRST,On Old Paarl Road 1st after Brackenfell,Stop,18.6827666414961,-33.8821620948808
APG3,ESCOM (BRACKENFELL) to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
APH1,SPEKENAM to PHILIPPI EAST SAP,FIRST,On Strand Road 1st after Kuils River,Stop,18.6648164048353,-33.9115228275488
APH1,SPEKENAM to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
APH3,WYNBERG to PHILIPPI EAST SAP,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
APH3,WYNBERG to PHILIPPI EAST SAP,LAST,On Sheffield Road 2nd after Stock,Stop,18.6096464950495,-34.0066970699956
APH9,DURBANVILLE to PHILIPPI EAST SAP,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
APH9,DURBANVILLE to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
API0,PHILIPPI EAST SAP to BLAAUWBERG RIDGE,FIRST,On Ntloyiya Road after Ngqwangi,Stop,18.6129674201471,-34.0119904835886
API0,PHILIPPI EAST SAP to BLAAUWBERG RIDGE,LAST,On Otto du Plessis Drive 1st after Beach Estate,Stop,18.4580646493365,-33.7895478750064
API3,CENTURY CITY to PHILIPPI EAST SAP,FIRST,Century City,Station,18.5064457582624,-33.8915169340585
API3,CENTURY CITY to PHILIPPI EAST SAP,LAST,On Sheffield Road 4th after Stock,Stop,18.6162305058127,-34.0061678586806
API9,ELSIES RIVER - MAKHAZA,FIRST,Elsies River,Station,18.5679415553849,-33.9117530158546
API9,ELSIES RIVER - MAKHAZA,LAST,On Sheffield Road 2nd after Stock,Stop,18.6096464950495,-34.0066970699956
APJ8,PHILIPPI EAST SAP to MOWBRAY,FIRST,On Ntloyiya Road after Ngqwangi,Stop,18.6129674201471,-34.0119904835886
APJ8,PHILIPPI EAST SAP to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
APK4,ST FRANCIS CENTRE to NYANGA TERM,FIRST,Langa,Station,18.5295954883097,-33.9398755224433
APK4,ST FRANCIS CENTRE to NYANGA TERM,LAST,Nyanga Central,Station,18.5833583259872,-33.9921954955436
APK6,PHILIPPI EAST SAP - PANORAMA MEDI CLINIC VIA N1 CITY,FIRST,On Ntloyiya Road after Ngqwangi,Stop,18.6129674201471,-34.0119904835886
APK6,PHILIPPI EAST SAP - PANORAMA MEDI CLINIC VIA N1 CITY,LAST,On Rothschild Boulevard 1st after Malmesbury,Stop,18.5751491410986,-33.8756354531444
AUA0,RICHWOOD to CITY,FIRST,On Woodlands Drive 2nd after Old Nectar,Stop,18.5400490297352,-33.832235449867
AUA0,RICHWOOD to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
AUA2,RICHWOOD to CITY,FIRST,On Annandale Drive after Nederberg,Stop,18.5454759267338,-33.8315163058635
AUA2,RICHWOOD to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
AUA3,CITY GOLDEN ACRE D LANE to RICHWOOD,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
AUA3,CITY GOLDEN ACRE D LANE to RICHWOOD,LAST,On Woodlands Drive 2nd after Old Nectar,Stop,18.5400490297352,-33.832235449867
AUA7,CITY GOLDEN ACRE D LANE to RICHWOOD,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
AUA7,CITY GOLDEN ACRE D LANE to RICHWOOD,LAST,On Woodlands Drive 2nd after Old Nectar,Stop,18.5400490297352,-33.832235449867
AUA8,TOLLGATE STOP 69 to RICHWOOD,FIRST,On Albert Road after Frere,Stop,18.4429683894856,-33.92622559891
AUA8,TOLLGATE STOP 69 to RICHWOOD,LAST,On Woodlands Drive after Richwood,Stop,18.5403761518664,-33.8316686969114
BAA0,DURBANVILLE to BELLVILLE,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAA0,DURBANVILLE to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BAA1,BELLVILLE B LANE to DURBANVILLE,FIRST,On Charl Malan Street after Church,Stop,18.6307957395746,-33.9021667566855
BAA1,BELLVILLE B LANE to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAA3,TYGER VALLEY CENTRE to CITY,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
BAA3,TYGER VALLEY CENTRE to CITY,LAST,On Strand Street 2nd after Russel,Stop,18.4309004504815,-33.9260261754457
BAA4,ESCOM (BRACKENFELL) to BELLVILLE,FIRST,On Old Paarl Road 1st after Brackenfell,Stop,18.6827666414961,-33.8821620948808
BAA4,ESCOM (BRACKENFELL) to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BAA5,BELLVILLE to ESCOM (BRACKENFELL),FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BAA5,BELLVILLE to ESCOM (BRACKENFELL),LAST,On Old Paarl Road after HO de Villiers,Stop,18.6823345741107,-33.8820798427568
BAA6,DURBANVILLE to CITY,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAA6,DURBANVILLE to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BAA7,CITY GOLDEN ACRE D LANE to DURBANVILLE,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BAA7,CITY GOLDEN ACRE D LANE to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAA8,DURBANVILLE to LANGEBERG RIDGE,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAA8,DURBANVILLE to LANGEBERG RIDGE,LAST,On Langeberg Road 2nd after Brackenfell,Stop,18.6891711731944,-33.8389131921478
BAA9,LANGEBERG RIDGE to DURBANVILLE,FIRST,On Langeberg Road after Brackenfell,Stop,18.6836816582223,-33.8392237893763
BAA9,LANGEBERG RIDGE to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
BAB0,BELLVILLE B LANE to TYGER VALLEY CENTRE,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BAB0,BELLVILLE B LANE to TYGER VALLEY CENTRE,LAST,On Willie van Schoor Avenue 2nd after Bill Bezuidenhout,Stop,18.6381188146099,-33.8731859168691
BAB1,TYGER VALLEY CENTRE to BELLVILLE,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
BAB1,TYGER VALLEY CENTRE to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BAB2,CAPE GATE to CITY,FIRST,On Brighton Road after Okavango,Stop,18.700549419168,-33.8384094361942
BAB2,CAPE GATE to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BAB4,CAPE GATE to CITY,FIRST,On Brighton Road after Okavango,Stop,18.700549419168,-33.8384094361942
BAB4,CAPE GATE to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BAC0,EVERSDAL to BELLVILLE,FIRST,On Old Oak Road after Panorama,Stop,18.6551067934216,-33.8738026014462
BAC0,EVERSDAL to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BAC1,BELLVILLE B LANE to EVERSDAL,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BAC1,BELLVILLE B LANE to EVERSDAL,LAST,On Suikerbos Street after Napoleon,Stop,18.6594394412796,-33.8823342334808
BAC2,BELLVILLE B LANE to TYGER VALLEY CENTRE,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BAC2,BELLVILLE B LANE to TYGER VALLEY CENTRE,LAST,On Willie van Schoor Avenue 2nd after Bill Bezuidenhout,Stop,18.6381188146099,-33.8731859168691
BAC3,CITY GOLDEN ACRE D LANE to FAIRBRIDGE MALL,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BAC3,CITY GOLDEN ACRE D LANE to FAIRBRIDGE MALL,LAST,On Old Paarl Road 1st after Brackenfell,Stop,18.6827666414961,-33.8821620948808
BBA2,BELLVILLE B LANE to SCOTTSDENE,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BBA2,BELLVILLE B LANE to SCOTTSDENE,LAST,On Botfontein Road 1st after Boesak,Stop,18.7280375388766,-33.8612733144139
BBA3,SCOTTSDENE to BELLVILLE,FIRST,On Botfontein Road 2nd after La Boheme,Stop,18.7275416650704,-33.8608845541488
BBA3,SCOTTSDENE to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BBC6,SCOTTSDENE to DURBANVILLE,FIRST,On Botfontein Road 2nd after La Boheme,Stop,18.7275416650704,-33.8608845541488
BBC6,SCOTTSDENE to DURBANVILLE,LAST,Durbanville,Station,18.6515231852988,-33.8273989225887
BBC7,DURBANVILLE to SCOTTSDENE,FIRST,Durbanville,Station,18.6515231852988,-33.8273989225887
BBC7,DURBANVILLE to SCOTTSDENE,LAST,On Botfontein Road 1st after Boesak,Stop,18.7280375388766,-33.8612733144139
BFB5,TYGERBERG STN to EINDHOVEN,FIRST,Tygerberg,Station,18.6009130032869,-33.9065632267297
BFB5,TYGERBERG STN to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BFC2,EINDHOVEN to TYGERBERG STN,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BFC2,EINDHOVEN to TYGERBERG STN,LAST,Tygerberg,Station,18.6009130032869,-33.9065632267297
BGA0,BELLVILLE B LANE to SYMPHONY WAY,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BGA0,BELLVILLE B LANE to SYMPHONY WAY,LAST,On Sheffield Road 1st after Silversands,Stop,18.625540293767,-33.9616791809335
BGA1,EINDHOVEN to BELLVILLE,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BGA1,EINDHOVEN to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BGA3,EINDHOVEN to BELLVILLE,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BGA3,EINDHOVEN to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BGA5,TYGER VALLEY CENTRE to EINDHOVEN,FIRST,On Willie van Schoor Avenue after Old Oak,Stop,18.6385973327397,-33.8724841170714
BGA5,TYGER VALLEY CENTRE to EINDHOVEN,LAST,On Delft Main Road after Voorbrug,Stop,18.6428063133885,-33.9750190395467
BGA8,EINDHOVEN to BELLVILLE,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BGA8,EINDHOVEN to BELLVILLE,LAST,Bellville,Station,18.6298174453258,-33.9058781585298
BGB4,BELLVILLE B LANE to EINDHOVEN,FIRST,Bellville,Station,18.6298174453258,-33.9058781585298
BGB4,BELLVILLE B LANE to EINDHOVEN,LAST,On Delft Main Road after Voorbrug,Stop,18.6428063133885,-33.9750190395467
BHA0,THE HAGUE to CLAREMONT,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BHA0,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA1,CLAREMONT to THE HAGUE,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA1,CLAREMONT to THE HAGUE,LAST,On Delft Main Road after Silversands,Stop,18.6468191329218,-33.9623641335079
BHA2,BELHAR to CLAREMONT,FIRST,On Polkadraai Drive after Adam Tas,Stop,18.6361594404079,-33.9527948911207
BHA2,BELHAR to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA3,CLAREMONT to WESBANK,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA3,CLAREMONT to WESBANK,LAST,On Westbank Main Road after Fernkloof,Stop,18.6574287946861,-33.9769087468461
BHA4,THE HAGUE to CLAREMONT,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BHA4,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA6,CLAREMONT to THE HAGUE,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA6,CLAREMONT to THE HAGUE,LAST,On Delft Main Road after Silversands,Stop,18.6468191329218,-33.9623641335079
BHA7,CLAREMONT to THE HAGUE,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA7,CLAREMONT to THE HAGUE,LAST,On Delft Main Road after Silversands,Stop,18.6468191329218,-33.9623641335079
BHA8,THE HAGUE to CLAREMONT,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BHA8,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA9,CLAREMONT to THE HAGUE,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHA9,CLAREMONT to THE HAGUE,LAST,On Roosendaal Road after Waaiertjie 1,Stop,18.6484468619172,-33.9585643335093
BHB0,THE HAGUE to CLAREMONT,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BHB0,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHB1,CLAREMONT to THE HAGUE,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHB1,CLAREMONT to THE HAGUE,LAST,On Roosendaal Road after Waaiertjie 1,Stop,18.6484468619172,-33.9585643335093
BHB2,EINDHOVEN to CLAREMONT,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BHB2,EINDHOVEN to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHB3,CLAREMONT to EINDHOVEN,FIRST,Claremont,Station,18.4662932508338,-33.9803571875837
BHB3,CLAREMONT to EINDHOVEN,LAST,On Einhoven Road after Mackensie,Stop,18.6460670460697,-33.9793738254904
BHB4,THE HAGUE to CLAREMONT,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BHB4,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BHB6,THE HAGUE to CLAREMONT,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BHB6,THE HAGUE to CLAREMONT,LAST,Claremont,Station,18.4662932508338,-33.9803571875837
BIA0,THE HAGUE to WYNBERG,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BIA0,THE HAGUE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA1,WYNBERG - ELECTRIC CITY VIA EINDHOVEN VIA VOORBRUG VIA ROOSENDAL,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA1,WYNBERG - ELECTRIC CITY VIA EINDHOVEN VIA VOORBRUG VIA ROOSENDAL,LAST,On Roosendaal Road after Waaiertjie 1,Stop,18.6484468619172,-33.9585643335093
BIA2,THE HAGUE to WYNBERG,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BIA2,THE HAGUE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA3,THE HAGUE to WYNBERG,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BIA3,THE HAGUE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA5,WYNBERG to THE HAGUE,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA5,WYNBERG to THE HAGUE,LAST,On The Hague Avenue after Hurricane,Stop,18.6464965308282,-33.9618853960472
BIA6,BELHAR to WYNBERG,FIRST,On Delft Main Road after Stellenbosch,Stop,18.6472844609004,-33.9544770726004
BIA6,BELHAR to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA9,WYNBERG to BELHAR,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
BIA9,WYNBERG to BELHAR,LAST,On Belhar Drive after Polkadraai,Stop,18.6472844665988,-33.9518536153773
BIB0,THE HAGUE to WYNBERG,FIRST,On Roosendaal Road after Uintjie 1,Stop,18.6483932861408,-33.9584379666358
BIB0,THE HAGUE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIB1,WYNBERG to THE HAGUE,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
BIB1,WYNBERG to THE HAGUE,LAST,On The Hague Avenue after Hurricane,Stop,18.6464965308282,-33.9618853960472
BIB2,BELHAR to WYNBERG,FIRST,On Delft Main Road after Stellenbosch,Stop,18.6472844609004,-33.9544770726004
BIB2,BELHAR to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIB3,WYNBERG to BELHAR,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
BIB3,WYNBERG to BELHAR,LAST,On De Mist Avenue 2nd after Chapel,Stop,18.6369938116344,-33.9524728026049
BIB6,EINDHOVEN to WYNBERG,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BIB6,EINDHOVEN to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BIB8,THE HAGUE to WYNBERG,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BIB8,THE HAGUE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
BJA2,EINDHOVEN to MOWBRAY,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BJA2,EINDHOVEN to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
BJA3,MOWBRAY to EINDHOVEN,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
BJA3,MOWBRAY to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BJA4,MOWBRAY to EINDHOVEN,FIRST,Mowbray,Station,18.4736745575384,-33.9485832827389
BJA4,MOWBRAY to EINDHOVEN,LAST,On Delft Main Road after Voorbrug,Stop,18.6428063133885,-33.9750190395467
BJA5,STELLENB ART/SYMPHONY to MOWBRAY,FIRST,On Sheffield Road after Polkadraai,Stop,18.6256568170596,-33.9622474986976
BJA5,STELLENB ART/SYMPHONY to MOWBRAY,LAST,Mowbray,Station,18.4736745575384,-33.9485832827389
BKA0,DELFT SAP to A.D.E.,FIRST,On Westbank Main Road after Happiness,Stop,18.6589937183953,-33.9616862554289
BKA0,DELFT SAP to A.D.E.,LAST,On William Gourlay Street 3rd after Charles Piers,Stop,18.4723771700287,-33.5944759250755
BKA2,A.D.E. to SYMPHONY WAY,FIRST,A.D.E.,Stop,18.4723777199019,-33.594385770043
BKA2,A.D.E. to SYMPHONY WAY,LAST,On Sheffield Road 1st after Silversands,Stop,18.625540293767,-33.9616791809335
BLA2,DELFT SAPS to KOEBERG STN,FIRST,On Robert Sobukwe Road after Akkerboom,Stop,18.6025797240375,-33.9458033685397
BLA2,DELFT SAPS to KOEBERG STN,LAST,Koeberg Station,Station,18.47723554765,-33.9252489246432
BLA3,KOEBERG STN to EINDHOVEN,FIRST,Koeberg Station,Station,18.47723554765,-33.9252489246432
BLA3,KOEBERG STN to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BLA4,EINDHOVEN to EPPING IND,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BLA4,EINDHOVEN to EPPING IND,LAST,On Benbow Avenue after Gunners Circle (Epping Industrial),Stop,18.53516324089,-33.9324229898482
BLA5,EPPING IND to EINDHOVEN,FIRST,On Benbow Avenue after Epping Industrial,Stop,18.536286655195,-33.9306872725146
BLA5,EPPING IND to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BLA6,EINDHOVEN to EPPING IND,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BLA6,EINDHOVEN to EPPING IND,LAST,On Bofors Circle 7th after Carrier,Stop,18.5478270563985,-33.94084535815
BLA8,STELLENB ART/SYMPHONY to EPPING IND,FIRST,On Sheffield Road after Polkadraai,Stop,18.6256568170596,-33.9622474986976
BLA8,STELLENB ART/SYMPHONY to EPPING IND,LAST,On Bofors Circle after Admiral (Epping Industria),Stop,18.543495969572,-33.9376199308189
BLA9,EINDHOVEN to EPPING IND,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BLA9,EINDHOVEN to EPPING IND,LAST,On Gunners Circle 4th after Moody,Stop,18.5374906979427,-33.9280322865352
BLB0,EINDHOVEN to KOEBERG STN,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BLB0,EINDHOVEN to KOEBERG STN,LAST,Koeberg Station,Station,18.47723554765,-33.9252489246432
BLB1,KOEBERG STN to EINDHOVEN,FIRST,Koeberg Station,Station,18.47723554765,-33.9252489246432
BLB1,KOEBERG STN to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BLB3,EPPING IND to SYMPHONY WAY,FIRST,On Benbow Avenue after Epping Industrial,Stop,18.536286655195,-33.9306872725146
BLB3,EPPING IND to SYMPHONY WAY,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMA0,EINDHOVEN to CITY,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BMA0,EINDHOVEN to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA1,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA1,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMA2,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA2,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMA3,EINDHOVEN to CITY,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BMA3,EINDHOVEN to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA4,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA4,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMA5,THE HAGUE to CITY,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BMA5,THE HAGUE to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA6,EINDHOVEN to CITY,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BMA6,EINDHOVEN to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA7,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA7,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMA8,CITY GOLDEN ACRE G LANE to THE HAGUE,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMA8,CITY GOLDEN ACRE G LANE to THE HAGUE,LAST,On The Hague Avenue after Hurricane,Stop,18.6464965308282,-33.9618853960472
BMB1,CITY GOLDEN ACRE D LANE to BELHAR,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMB1,CITY GOLDEN ACRE D LANE to BELHAR,LAST,On Belhar Drive after Saint Vincent,Stop,18.6479113607957,-33.9467347061696
BMB2,BELHAR to CITY,FIRST,On Belhar Drive after Polkadraai,Stop,18.6472844665988,-33.9518536153773
BMB2,BELHAR to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMB3,CITY GOLDEN ACRE D LANE to BELHAR,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMB3,CITY GOLDEN ACRE D LANE to BELHAR,LAST,On Belhar Drive after Saint Vincent,Stop,18.6479113607957,-33.9467347061696
BMB8,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMB8,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMC0,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMC0,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMC1,CITY GOLDEN ACRE G LANE to EINDHOVEN,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMC1,CITY GOLDEN ACRE G LANE to EINDHOVEN,LAST,On Einhoven Road after Okkerneut,Stop,18.6444067158665,-33.983083331989
BMC3,EINDHOVEN to CITY,FIRST,Eindhoven,Stop,18.6305706092771,-33.9918594943536
BMC3,EINDHOVEN to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMC5,CITY GOLDEN ACRE G LANE to THE HAGUE,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMC5,CITY GOLDEN ACRE G LANE to THE HAGUE,LAST,On The Hague Avenue after Hurricane,Stop,18.6464965308282,-33.9618853960472
BMC8,CITY GOLDEN ACRE G LANE to THE HAGUE,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMC8,CITY GOLDEN ACRE G LANE to THE HAGUE,LAST,On Delft Main Road after Silversands,Stop,18.6468191329218,-33.9623641335079
BMD0,THE HAGUE to CITY,FIRST,On Delft Main Road 1st after Bergroos,Stop,18.6469818327471,-33.9622654314327
BMD0,THE HAGUE to CITY,LAST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMD2,CITY GOLDEN ACRE G LANE to THE HAGUE,FIRST,Golden Acre,Station,18.4248896815304,-33.9240870180641
BMD2,CITY GOLDEN ACRE G LANE to THE HAGUE,LAST,On The Hague Avenue after Hurricane,Stop,18.6464965308282,-33.9618853960472
